tonality,vector_means
6.0,-58.02163314819336
10.0,-100.41291046142578
10.0,-102.74010467529295
5.0,-665.5512084960938
8.0,-144.07028198242188
8.0,-287.95556640625
10.0,-241.3450164794922
10.0,-248.41017150878903
9.0,-605.9288940429688
7.0,-28.29206275939941
8.0,-38.86331176757813
2.0,-111.38038635253906
2.0,-119.19459533691406
6.0,-708.372314453125
1.0,-55.35602569580078
4.0,-212.01751708984372
10.0,-967.1871337890624
10.0,-585.3540649414062
10.0,-679.179931640625
8.0,-208.04454040527344
10.0,-313.4079895019531
8.0,-132.37887573242188
8.0,-113.57430267333984
10.0,-678.9435424804688
10.0,-634.0482788085938
8.0,-90.5699234008789
10.0,-239.5797271728516
9.0,-420.6190490722656
10.0,-239.09165954589844
4.0,-128.15010070800778
7.0,-477.2767333984375
2.0,-58.91803741455078
6.0,-169.7168426513672
5.0,-42.56358337402344
3.0,-387.5938415527344
10.0,-1151.21337890625
8.0,-196.3648681640625
9.0,-85.8861083984375
7.0,-152.39100646972656
8.0,-281.71746826171875
9.0,-112.97494506835938
10.0,-108.21623229980469
5.0,-22.285358428955078
10.0,-199.3662109375
10.0,-109.3406219482422
6.0,-3099.632568359375
2.0,-4437.673828125
8.0,-252.4371337890625
8.0,-271.59176635742193
7.0,-196.8251800537109
9.0,-313.4937438964844
7.0,-246.95188903808597
9.0,-317.9543762207031
9.0,-477.1321105957031
10.0,-339.7973327636719
10.0,-252.6473846435547
10.0,-127.76155090332031
8.0,-51.09276962280274
1.0,-1230.7996826171875
9.0,-28.32866859436035
10.0,-77.1774673461914
8.0,-14.771961212158205
7.0,-54.04477310180664
7.0,-31.81842613220215
1.0,-59.4592170715332
6.0,-112.2011489868164
9.0,-23.596939086914066
9.0,-67.25656127929689
1.0,-36.16505813598633
8.0,-3390.166748046875
10.0,-73.15322875976562
1.0,-491.07568359375
8.0,-1060.1375732421877
10.0,-24.698944091796875
8.0,-197.8154754638672
7.0,-250.0236053466797
7.0,-333.74884033203125
4.0,-437.9547119140625
10.0,-732.2192993164062
6.0,-721.186767578125
6.0,-349.9079895019531
4.0,-81.34938049316406
7.0,-210.8619384765625
7.0,-429.9292907714844
8.0,-370.3766784667969
7.0,-266.46435546875
9.0,-231.8484344482422
9.0,-545.125732421875
8.0,-4657.22216796875
6.0,-139.108154296875
9.0,-58.02204895019531
9.0,-437.9034118652344
9.0,-51.48716354370117
8.0,-475.61016845703125
10.0,-71.5517349243164
8.0,-115.01107025146484
5.0,-375.9093017578125
9.0,-95.3198471069336
6.0,-91.36725616455078
1.0,-756.2318115234375
8.0,-618.8343505859375
10.0,-129.72056579589844
10.0,-52.43726348876953
10.0,-102.84272003173828
10.0,-167.5723876953125
8.0,-63.64172744750977
10.0,-255.414306640625
5.0,-477.2593688964844
8.0,-92.88007354736328
7.0,-52.21391677856445
10.0,-106.6103744506836
10.0,-84.73467254638672
10.0,-35.32435607910156
5.0,-152.2177276611328
10.0,-38.19102478027344
10.0,-55.13262557983398
10.0,-76.34723663330078
10.0,-215.82798767089844
9.0,-214.9569549560547
9.0,-97.8356704711914
10.0,-1928.1507568359373
9.0,-36.77875900268555
10.0,-27.03046417236328
3.0,-50.80134582519531
1.0,-180.674560546875
9.0,-772.0457763671875
7.0,-217.21568298339844
8.0,-280.12307739257807
10.0,-44.77631378173828
7.0,-36.607383728027344
7.0,-186.29586791992188
4.0,-620.033447265625
8.0,-35.82160568237305
10.0,-82.66741180419922
7.0,-36.11939239501953
9.0,-439.7879943847656
9.0,-115.90619659423828
10.0,-447.19873046875
9.0,-64.89533996582031
8.0,-89.92170715332031
7.0,-450.4245300292969
9.0,-120.22523498535156
5.0,-536.6644287109375
8.0,-715.0607299804688
9.0,-182.67745971679688
3.0,-2597.553955078125
9.0,-243.94476318359372
8.0,-1305.9154052734375
10.0,-183.9846343994141
9.0,-44.18703079223633
9.0,-807.959716796875
9.0,-96.29762268066406
8.0,-93.84122467041016
10.0,-56.81179428100586
6.0,-421.6490783691406
8.0,-8.46622371673584
10.0,-465.9256286621094
5.0,-355.6922302246094
8.0,-361.0774230957031
4.0,-190.23260498046875
7.0,-432.772705078125
9.0,-272.74957275390625
7.0,-497.4917907714844
3.0,-246.53369140625
6.0,-89.44459533691406
8.0,-132.48202514648438
9.0,-203.3780517578125
8.0,-147.52523803710938
9.0,-230.03579711914062
10.0,-90.7907943725586
10.0,-299.3662414550781
8.0,-497.2713317871094
10.0,-40.247215270996094
9.0,-91.2730484008789
10.0,-69.31155395507811
10.0,-354.9210205078125
10.0,-163.06251525878906
10.0,-31.41042137145996
10.0,-139.22210693359378
8.0,-180.9444580078125
7.0,-298.0677490234375
7.0,-81.70455932617188
9.0,-476.28155517578125
10.0,-294.1826477050781
10.0,-98.38467407226562
10.0,-129.40386962890622
7.0,-481.28564453125
4.0,-145.84571838378906
6.0,-660.6553344726562
10.0,-141.69285583496094
10.0,-496.75128173828125
10.0,-37.7028694152832
8.0,-435.1314086914063
8.0,-1710.341064453125
10.0,-338.1719055175781
10.0,-75.4375
5.0,-120.5713119506836
8.0,-572.8714599609375
3.0,-273.17514038085943
6.0,-388.14361572265625
10.0,-306.57177734375
10.0,-407.59759521484375
1.0,-67.22698211669922
10.0,-28.57340240478516
10.0,-145.42669677734375
5.0,-260.36553955078125
6.0,-385.9804992675781
5.0,-178.43695068359375
6.0,-189.1204071044922
8.0,-102.6775131225586
8.0,-149.84466552734375
7.0,-178.5570068359375
8.0,-682.5509643554688
9.0,-42.87491989135742
6.0,-307.6278076171875
8.0,-427.0057067871094
2.0,-51.59832000732422
9.0,-149.70965576171875
9.0,-43.54147338867188
5.0,-163.4722137451172
8.0,-145.90963745117188
9.0,-56.81037139892578
8.0,-99.4526596069336
8.0,-155.15391540527344
3.0,-75.56258392333984
4.0,-106.2978057861328
9.0,-133.27531433105472
9.0,-53.35550308227539
9.0,-123.2314682006836
5.0,-108.510009765625
8.0,-62.851280212402344
6.0,-74.07659912109375
7.0,-285.43182373046875
9.0,-199.5677947998047
8.0,-149.01792907714844
7.0,-629.4331665039062
5.0,-403.1564025878906
3.0,-148.33819580078125
7.0,-66.36995697021484
8.0,-128.16038513183594
5.0,-154.6416778564453
2.0,-54.46473693847656
9.0,-18.516780853271484
5.0,-184.1371612548828
7.0,-41.38639450073242
5.0,-272.74765014648443
8.0,-76.69281005859375
9.0,-105.14410400390624
5.0,-55.28330612182617
10.0,-1130.1456298828125
10.0,-1520.594970703125
8.0,-25.41431427001953
3.0,-79.47142028808594
4.0,-179.6686553955078
10.0,-39.81624221801758
10.0,-258.511962890625
10.0,-400.6319274902344
10.0,-749.4794921875
10.0,-219.9986114501953
10.0,-70.34241485595703
10.0,-371.1063232421875
10.0,-240.079345703125
10.0,-82.9918441772461
10.0,-158.5747833251953
10.0,-78.80746459960938
10.0,-138.87995910644528
10.0,-56.02304077148438
10.0,-30.806840896606445
8.0,-50.52559280395508
3.0,-124.97667694091795
10.0,-24.905372619628906
10.0,-105.9654312133789
10.0,-86.9377212524414
10.0,-577.6016845703125
10.0,-67.35242462158203
8.0,-461.3778991699219
8.0,-651.1832275390625
3.0,-159.0167694091797
7.0,-369.9292907714844
10.0,-223.83697509765625
10.0,-150.02447509765625
1.0,-51.72106552124024
10.0,-35.45808029174805
10.0,-102.60089874267578
4.0,-255.6083984375
10.0,-143.3065948486328
10.0,-62.21109008789063
10.0,-85.45209503173828
7.0,-242.3703155517578
10.0,-116.62285614013672
10.0,-97.22511291503906
9.0,-59.3746223449707
7.0,-178.2003631591797
8.0,-817.1813354492188
8.0,-212.02630615234372
9.0,-49.86859893798828
6.0,-90.9162826538086
8.0,-107.8451156616211
8.0,-58.53609085083008
6.0,-729.68359375
8.0,-219.36370849609372
10.0,-370.3421630859375
9.0,-34.30937957763672
4.0,-768.267822265625
8.0,-163.60292053222656
10.0,-206.68490600585938
10.0,-1984.1143798828125
10.0,-77.89411163330078
5.0,-87.95248413085938
8.0,-67.39810180664061
8.0,-86.39068603515625
8.0,-1194.24755859375
3.0,-232.52903747558597
9.0,-114.39376068115234
9.0,-197.90968322753903
6.0,-115.56478881835938
5.0,-105.83777618408205
9.0,-178.68075561523438
7.0,-41.26172256469727
8.0,-378.92291259765625
9.0,-133.09559631347656
6.0,-279.7457275390625
5.0,-398.0287780761719
10.0,-50.08588409423828
1.0,-97.33497619628906
10.0,-279.48583984375
8.0,-200.448486328125
8.0,-198.0333251953125
9.0,-608.2533569335938
8.0,-441.5711364746094
9.0,-152.51609802246094
9.0,-746.9028930664062
4.0,-142.0791778564453
8.0,-388.7494201660156
9.0,-63.66464233398438
2.0,-113.15516662597656
8.0,-46.35690307617188
9.0,-968.691650390625
9.0,-1127.6845703125
10.0,-400.64007568359375
3.0,-570.1719970703125
10.0,-516.21240234375
4.0,-69.58128356933594
9.0,-224.87728881835938
9.0,-837.0921020507812
10.0,-267.1693115234375
10.0,-726.2429809570312
9.0,-852.0226440429688
10.0,-487.2320556640625
2.0,-206.27926635742188
8.0,-1545.1533203125
9.0,-773.6309204101562
8.0,-424.4429321289063
9.0,-593.834716796875
10.0,-927.5155029296876
7.0,-988.2854614257812
8.0,-740.4307250976562
7.0,-982.84619140625
10.0,-761.1346435546875
9.0,-94.37003326416016
8.0,-438.4225769042969
10.0,-103.76683807373048
10.0,-59.75250625610352
10.0,-115.49818420410156
8.0,-77.0168685913086
9.0,-275.91229248046875
9.0,-33.91879272460937
5.0,-731.3355712890625
9.0,-58.40487670898438
8.0,-447.91973876953125
10.0,-188.4607086181641
10.0,-91.90318298339844
5.0,-236.69964599609372
1.0,-601.0413818359375
9.0,-83.80998992919922
8.0,-326.4778747558594
7.0,-1086.5672607421877
10.0,-163.0991973876953
5.0,-336.7823486328125
10.0,-712.1573486328125
10.0,-396.0958862304688
8.0,-278.71905517578125
7.0,-64.3094482421875
3.0,-1626.886474609375
6.0,-1189.7117919921875
10.0,-466.74224853515625
10.0,-1641.6025390625
10.0,-1159.83349609375
6.0,-385.1072692871094
10.0,-39.51887893676758
7.0,-366.9387512207031
10.0,-990.5650024414062
10.0,-164.2722625732422
9.0,-243.6847076416016
10.0,-199.7339630126953
10.0,-207.1046142578125
9.0,-104.7974624633789
8.0,-1308.910888671875
7.0,-1431.9989013671875
5.0,-2688.432373046875
6.0,-923.0841674804688
8.0,-85.00527954101562
10.0,-316.1958923339844
10.0,-299.8619079589844
9.0,-124.47552490234376
6.0,-1173.1591796875
9.0,-87.35120391845703
5.0,-73.60136413574219
7.0,-250.78636169433597
8.0,-69.58182525634766
10.0,-554.7614135742189
9.0,-99.5386734008789
3.0,-1447.790283203125
8.0,-206.2378387451172
9.0,-252.17111206054688
9.0,-205.2622375488281
8.0,-67.9788818359375
10.0,-85.53339385986328
5.0,-135.81257629394528
8.0,-1243.9072265625
10.0,-305.5005187988281
9.0,-217.0914306640625
10.0,-262.00833129882807
10.0,-391.4762878417969
8.0,-696.3244018554688
9.0,-826.3204345703125
10.0,-313.119384765625
4.0,-152.45980834960938
10.0,-385.9693298339844
1.0,-583.8800659179688
10.0,-826.771240234375
9.0,-144.0565643310547
4.0,-84.64905548095703
10.0,-1377.07373046875
10.0,-899.3457641601562
8.0,-147.10455322265625
9.0,-492.59283447265625
7.0,-40.346435546875
2.0,-312.4995422363281
9.0,-77.57296752929688
9.0,-82.56263732910156
10.0,-80.86009216308594
3.0,-132.06658935546878
10.0,-147.8337860107422
5.0,-318.9688415527344
9.0,-502.4256286621094
10.0,-350.95904541015625
3.0,-41.62520217895508
10.0,-200.3408050537109
10.0,-92.91920471191406
7.0,-391.5762939453125
9.0,-259.69097900390625
9.0,-224.97183227539062
9.0,-119.55061340332031
8.0,-151.70668029785156
7.0,-146.32949829101562
4.0,-633.7481689453125
2.0,-4360.7490234375
8.0,-183.27163696289062
5.0,-3883.785400390625
6.0,-3901.640380859375
9.0,-740.8418579101562
4.0,-4290.57568359375
8.0,-3960.981689453125
7.0,-3796.998046875
7.0,-4597.91162109375
4.0,-1737.01025390625
8.0,-4291.5126953125
8.0,-4780.35888671875
7.0,-1164.7418212890625
3.0,-603.20263671875
4.0,-294.12628173828125
9.0,-406.645751953125
8.0,-205.30441284179688
8.0,-194.59295654296875
6.0,-661.1000366210938
9.0,-146.86473083496094
7.0,-291.34423828125
9.0,-80.92367553710938
8.0,-190.0653533935547
3.0,-267.48345947265625
7.0,-355.79144287109375
8.0,-204.08816528320312
3.0,-443.1712341308594
2.0,-591.759033203125
10.0,-611.6072998046875
10.0,-701.2713623046875
9.0,-733.1419067382812
7.0,-290.6846923828125
9.0,-305.1083068847656
8.0,-1097.8101806640623
10.0,-308.7576904296875
9.0,-86.18978118896484
4.0,-284.4963073730469
10.0,-200.5435791015625
1.0,-35.750526428222656
10.0,-37.64898300170898
9.0,-987.904052734375
10.0,-42.75593948364258
7.0,-236.992431640625
10.0,-339.19854736328125
9.0,-675.9407348632812
3.0,-258.89932250976557
5.0,-363.8349914550781
9.0,-383.1096496582031
10.0,-442.5657653808594
8.0,-910.1245727539062
10.0,-334.64288330078125
7.0,-1588.618896484375
9.0,-277.8330078125
4.0,-179.79885864257812
6.0,-1240.723876953125
4.0,-4122.400390625
5.0,-73.25408172607422
6.0,-4286.6611328125
5.0,-240.64938354492188
2.0,-389.09210205078125
3.0,-201.41534423828125
2.0,-280.7313842773437
10.0,-71.93151092529297
10.0,-217.55735778808597
10.0,-258.6654663085937
5.0,-675.8494262695312
4.0,-1026.2518310546877
3.0,-976.2489013671876
10.0,-316.1125793457031
9.0,-47.13398742675781
6.0,-254.61936950683597
8.0,-196.4707489013672
9.0,-264.57333374023443
2.0,-357.44903564453125
9.0,-540.6943969726561
9.0,-37.40961837768555
8.0,-722.1702880859375
3.0,-38.14699935913086
9.0,-185.14984130859372
8.0,-366.2319641113281
8.0,-149.543701171875
8.0,-79.81175231933594
10.0,-361.6755676269531
7.0,-42.66594696044922
8.0,-275.01998901367193
5.0,-920.1196899414062
9.0,-891.2747802734375
8.0,-16.921199798583984
8.0,-132.63911437988278
10.0,-431.9186706542969
9.0,-241.84152221679688
10.0,-269.74191284179693
9.0,-81.59461212158203
4.0,-288.1680908203125
3.0,-71.35702514648438
8.0,-342.8055114746094
9.0,-364.3717956542969
10.0,-368.3217468261719
9.0,-303.57635498046875
10.0,-262.11239624023443
9.0,-851.4225463867188
9.0,-166.12599182128906
8.0,-596.8011474609375
10.0,-238.3526763916016
9.0,-186.59495544433597
7.0,-667.5594482421875
8.0,-768.8375854492188
10.0,-33.37002944946289
9.0,-134.90505981445312
10.0,-290.751220703125
9.0,-177.7079315185547
10.0,-80.70638275146484
7.0,-156.57960510253906
10.0,-1220.3216552734375
9.0,-23.27822303771973
9.0,-213.1035919189453
10.0,-156.9261932373047
10.0,-55.48654174804688
8.0,-50.83106231689453
8.0,-44.66705322265625
8.0,-606.0673217773438
7.0,-200.7251434326172
2.0,-20.079931259155273
9.0,-512.990234375
7.0,-69.15950775146484
9.0,-180.41819763183597
10.0,-323.971435546875
10.0,-298.6618347167969
8.0,-159.1036376953125
9.0,-205.68267822265625
8.0,-355.3804016113281
9.0,-272.00369262695307
8.0,-213.9900054931641
8.0,-268.47344970703125
9.0,-381.4341430664063
8.0,-1294.4935302734375
8.0,-148.8895721435547
8.0,-558.6970825195311
4.0,-450.0083618164063
7.0,-169.22088623046875
8.0,-446.6004943847656
8.0,-240.36705017089844
8.0,-818.6854858398438
10.0,-398.5558166503906
5.0,-514.511474609375
9.0,-61.6605110168457
8.0,-353.6868591308594
3.0,-302.60870361328125
9.0,-1391.3099365234375
1.0,-282.9140625
10.0,-178.06190490722656
8.0,-468.7978210449219
10.0,-3792.5166015625
4.0,-384.346923828125
3.0,-624.2984619140625
6.0,-2195.073974609375
9.0,-246.33580017089844
4.0,-310.3145751953125
10.0,-127.42487335205078
9.0,-324.7257080078125
10.0,-524.0082397460939
8.0,-325.65093994140625
3.0,-129.51387023925778
7.0,-1365.112548828125
8.0,-760.7255859375
10.0,-383.92803955078125
9.0,-70.00202178955078
5.0,-552.3427124023439
10.0,-146.99462890625
4.0,-583.818359375
4.0,-249.06558227539062
10.0,-27.468564987182614
2.0,-232.941650390625
9.0,-110.8438491821289
9.0,-1522.989501953125
10.0,-173.65867614746094
3.0,-237.6252593994141
10.0,-345.1547546386719
9.0,-336.7981262207031
10.0,-310.3948669433594
10.0,-374.0885314941406
8.0,-328.7547607421875
7.0,-177.41397094726562
9.0,-167.4338836669922
9.0,-111.53695678710938
9.0,-211.2225799560547
9.0,-202.3282623291016
5.0,-182.2703857421875
10.0,-92.31887817382812
8.0,-329.05255126953125
8.0,-289.85205078125
9.0,-450.8158264160156
10.0,-990.870361328125
10.0,-954.8175048828124
6.0,-336.77386474609375
9.0,-423.372802734375
2.0,-532.0457153320311
9.0,-663.5592651367188
10.0,-1723.90771484375
3.0,-602.7975463867188
8.0,-157.80491638183594
7.0,-2606.873291015625
9.0,-891.5134887695312
8.0,-583.7667846679688
9.0,-366.4234008789063
10.0,-294.07830810546875
8.0,-1317.2513427734375
9.0,-145.10838317871094
10.0,-291.4087219238281
9.0,-623.460205078125
10.0,-158.49937438964844
8.0,-2864.835205078125
9.0,-230.4394378662109
10.0,-342.511962890625
7.0,-382.71002197265625
9.0,-451.2735595703125
9.0,-340.2340393066406
8.0,-246.40032958984372
10.0,-1214.4217529296875
8.0,-447.73028564453125
9.0,-137.93634033203122
9.0,-260.23391723632807
8.0,-132.23796081542972
10.0,-70.00032043457031
8.0,-130.40843200683594
9.0,-183.33274841308597
1.0,-1221.521728515625
1.0,-328.2231750488281
9.0,-44.22750854492188
1.0,-133.10255432128906
10.0,-503.9752807617188
5.0,-806.3650512695312
7.0,-1119.1109619140623
9.0,-52.6124496459961
10.0,-50.25075149536133
9.0,-525.7123413085939
9.0,-959.9674682617188
7.0,-445.5386962890625
5.0,-1183.7596435546875
10.0,-1336.52587890625
9.0,-300.8798828125
5.0,-342.2471618652344
8.0,-126.19044494628906
8.0,-323.0926513671875
10.0,-431.2465515136719
10.0,-620.3622436523438
10.0,-300.3435363769531
9.0,-262.03762817382807
10.0,-185.6333770751953
10.0,-488.8179626464844
10.0,-233.48568725585938
10.0,-562.7450561523439
4.0,-2606.636474609375
7.0,-173.86300659179688
1.0,-985.1392211914062
9.0,-160.93707275390625
7.0,-538.7266235351561
7.0,-557.7455444335939
7.0,-144.86000061035156
9.0,-236.27919006347656
9.0,-468.2037658691406
9.0,-139.96827697753906
8.0,-1275.700927734375
5.0,-213.5500640869141
10.0,-458.265380859375
9.0,-30.385761260986328
10.0,-171.9274444580078
8.0,-162.18402099609375
8.0,-555.515625
9.0,-447.545654296875
5.0,-280.14559936523443
9.0,-486.285888671875
4.0,-4360.57177734375
3.0,-1895.1025390625
10.0,-33.47922897338867
8.0,-725.8356323242188
5.0,-247.57974243164062
2.0,-26.25363540649414
10.0,-293.9064636230469
10.0,-347.5963439941406
9.0,-404.5553588867188
10.0,-222.74838256835938
9.0,-97.68049621582031
7.0,-293.4902038574219
10.0,-96.80159759521484
9.0,-77.47969055175781
1.0,-103.56743621826172
2.0,-81.7749252319336
9.0,-95.07811737060548
9.0,-1091.37939453125
10.0,-613.4940185546875
8.0,-111.2100601196289
10.0,-334.05633544921875
10.0,-178.97604370117188
10.0,-500.0333557128906
10.0,-159.1627655029297
10.0,-249.1938018798828
10.0,-48.5132827758789
9.0,-237.7549591064453
9.0,-56.138710021972656
7.0,-125.34407043457031
8.0,-675.4053955078125
3.0,-770.5637817382812
9.0,-358.2110900878906
8.0,-472.44232177734375
7.0,-331.3519592285156
10.0,-63.30662536621094
10.0,-342.69580078125
4.0,-208.37057495117188
5.0,-294.9666442871094
9.0,-512.7745361328125
10.0,-276.12332153320307
10.0,-1416.116943359375
10.0,-269.02365112304693
10.0,-286.46539306640625
9.0,-447.5027160644531
8.0,-498.8774719238281
7.0,-1291.5626220703125
4.0,-3343.427734375
8.0,-1191.0819091796875
10.0,-172.7097625732422
8.0,-217.67320251464844
9.0,-109.6363296508789
9.0,-72.1021499633789
10.0,-146.2553253173828
9.0,-1675.74169921875
10.0,-204.6963806152344
9.0,-364.7999877929688
9.0,-157.68421936035156
6.0,-506.3078918457031
10.0,-103.62774658203124
9.0,-320.6678466796875
10.0,-79.80049896240234
5.0,-504.6603698730469
9.0,-322.9600524902344
10.0,-370.9996643066406
10.0,-281.5234375
7.0,-86.6501235961914
4.0,-592.1675415039062
7.0,-3597.0556640625
9.0,-130.82095336914062
10.0,-437.1290283203125
9.0,-69.59902191162111
5.0,-427.4655151367188
7.0,-443.28125
10.0,-397.3056945800781
5.0,-402.63177490234375
9.0,-198.9377593994141
8.0,-140.69451904296878
9.0,-144.16336059570312
10.0,-422.1087646484375
10.0,-154.96871948242188
8.0,-256.96530151367193
8.0,-378.3299865722656
8.0,-233.1584930419922
10.0,-784.2214965820312
10.0,-58.97737884521485
10.0,-201.38900756835938
10.0,-217.47630310058597
9.0,-57.62051010131836
7.0,-110.5674819946289
6.0,-131.39002990722656
8.0,-46.58720779418945
6.0,-94.17240142822266
1.0,-1069.5828857421877
6.0,-436.4934997558594
3.0,-104.93815612792969
8.0,-256.41146850585943
8.0,-203.95069885253903
8.0,-268.3837280273437
7.0,-84.70354461669922
9.0,-63.98153686523438
4.0,-160.6315155029297
5.0,-159.27003479003906
9.0,-153.9047393798828
7.0,-586.9442749023438
10.0,-1106.3944091796877
9.0,-341.79119873046875
6.0,-208.9081878662109
7.0,-1132.2491455078125
9.0,-424.4390563964844
9.0,-437.562255859375
8.0,-50.14928817749024
5.0,-182.18902587890625
3.0,-137.16543579101562
7.0,-569.4606323242188
6.0,-261.4857177734375
10.0,-119.33334350585938
9.0,-381.9539794921875
5.0,-1406.9833984375
8.0,-1084.2940673828123
8.0,-916.359619140625
9.0,-46.74408721923828
10.0,-523.4243774414061
4.0,-281.5605163574219
8.0,-60.46162033081055
9.0,-194.3423767089844
10.0,-722.7465209960938
10.0,-468.7344055175781
9.0,-33.20539093017578
8.0,-743.75
9.0,-443.3891906738281
9.0,-3686.002685546875
3.0,-16.213447570800778
10.0,-195.09800720214844
10.0,-112.09127044677734
6.0,-15.016717910766602
10.0,-7.319761753082275
10.0,-163.09295654296875
9.0,-1434.04150390625
7.0,-347.20269775390625
7.0,-35.67741012573242
7.0,-725.9633178710938
10.0,-523.2811889648439
5.0,-121.44329833984376
9.0,-84.88140106201172
10.0,-163.01422119140625
10.0,-219.8557586669922
10.0,-88.038818359375
8.0,-109.53093719482422
10.0,-220.54730224609372
9.0,-2021.0740966796875
10.0,-145.18780517578125
1.0,-308.6626281738281
9.0,-725.361572265625
10.0,-831.2852172851562
10.0,-54.04279327392578
10.0,-87.79907989501953
9.0,-60.12395095825195
8.0,-82.66612243652344
7.0,-920.934814453125
4.0,-339.8314514160156
6.0,-1141.955322265625
8.0,-250.9558868408203
10.0,-1041.6514892578123
3.0,-512.41259765625
3.0,-448.9424133300781
10.0,-319.96746826171875
7.0,-298.97918701171875
10.0,-139.01036071777344
9.0,-125.8010482788086
10.0,-616.53955078125
10.0,-341.6543884277344
10.0,-110.96666717529295
7.0,-510.4060363769531
10.0,-56.31434631347656
4.0,-67.68524932861328
4.0,-154.573486328125
6.0,-442.6996765136719
9.0,-708.8729858398438
10.0,-304.25128173828125
7.0,-249.70211791992188
7.0,-323.7088623046875
7.0,-309.5849914550781
8.0,-1125.0965576171877
5.0,-291.84381103515625
9.0,-832.6953125
7.0,-360.6426696777344
8.0,-397.10968017578125
5.0,-383.5841979980469
10.0,-736.3820190429688
10.0,-794.8622436523438
9.0,-719.85107421875
5.0,-416.0676574707031
10.0,-96.6099624633789
8.0,-1147.2242431640625
7.0,-201.6876678466797
9.0,-1421.5152587890625
5.0,-632.9033813476562
9.0,-231.3298797607422
5.0,-809.980224609375
7.0,-418.2554931640625
9.0,-2715.126953125
10.0,-981.5451049804688
10.0,-155.75291442871094
9.0,-535.72412109375
5.0,-70.81944274902344
9.0,-235.7705841064453
2.0,-1830.26123046875
10.0,-273.32418823242193
6.0,-298.3847961425781
10.0,-176.97024536132812
7.0,-4354.39990234375
9.0,-4418.5029296875
8.0,-993.0835571289062
3.0,-155.51763916015625
10.0,-229.38262939453125
10.0,-481.1867370605469
10.0,-346.5783996582031
10.0,-239.0424041748047
10.0,-72.6407241821289
8.0,-116.794677734375
10.0,-16.817691802978516
9.0,-74.96217346191406
8.0,-45.84170150756836
6.0,-4777.10986328125
4.0,-4238.955078125
3.0,-271.02639770507807
7.0,-150.9141387939453
9.0,-4174.22021484375
10.0,-74.49993896484375
9.0,-269.3900756835937
7.0,-2217.216552734375
4.0,-172.64552307128906
10.0,-332.7734680175781
3.0,-186.3529357910156
9.0,-266.1669921875
9.0,-44.98736190795898
9.0,-598.5950927734375
8.0,-162.6424102783203
9.0,-194.9949951171875
10.0,-506.538330078125
10.0,-524.4522094726561
8.0,-417.5623779296875
9.0,-112.542236328125
10.0,-179.6818084716797
9.0,-40.03383255004883
9.0,-292.1152648925781
8.0,-386.04205322265625
8.0,-525.9493408203125
10.0,-100.3179168701172
10.0,-281.524658203125
8.0,-163.01890563964844
7.0,-201.7192687988281
2.0,-165.7582244873047
9.0,-60.36218643188477
10.0,-247.9291534423828
8.0,-75.03060913085938
10.0,-188.6539306640625
7.0,-211.84706115722656
8.0,-4352.78662109375
10.0,-61.10188293457031
10.0,-69.26064300537111
8.0,-466.5133972167969
9.0,-4508.5537109375
1.0,-24.630332946777344
10.0,-43.52654266357422
10.0,-322.00634765625
7.0,-1578.7464599609375
9.0,-281.9086608886719
9.0,-121.8370361328125
10.0,-61.34961700439453
3.0,-337.7942199707031
8.0,-174.212646484375
8.0,-50.27345657348633
1.0,-114.20101165771484
6.0,-140.39517211914062
10.0,-883.4917602539062
8.0,-192.8296813964844
4.0,-77.16145324707031
5.0,-301.3515319824219
5.0,-142.44432067871094
5.0,-188.7939910888672
10.0,-110.45608520507812
7.0,-91.39218139648438
9.0,-103.56609344482422
8.0,-106.53244018554688
10.0,-59.21522903442383
8.0,-195.1383209228516
10.0,-129.75770568847656
9.0,-118.69550323486328
7.0,-81.09925842285156
10.0,-144.02757263183594
9.0,-511.06787109375
3.0,-134.88761901855472
8.0,-68.57205963134766
10.0,-487.624267578125
8.0,-141.6119842529297
10.0,-205.9911346435547
10.0,-85.97875213623047
7.0,-901.5531005859376
7.0,-330.5664978027344
10.0,-331.5776672363281
8.0,-359.44757080078125
8.0,-652.7798461914062
8.0,-238.924560546875
10.0,-113.5438995361328
10.0,-446.25982666015625
10.0,-288.57696533203125
9.0,-944.677490234375
9.0,-52.48876190185547
3.0,-22.559423446655273
9.0,-394.1676940917969
9.0,-358.0024108886719
5.0,-1509.3375244140625
1.0,-1756.132080078125
8.0,-110.3397979736328
10.0,-144.10446166992188
9.0,-369.9353942871094
8.0,-91.78111267089844
5.0,-61.21917343139648
9.0,-738.9828491210938
9.0,-1291.60498046875
8.0,-858.0565795898438
8.0,-258.87271118164057
10.0,-169.99969482421875
8.0,-87.94352722167969
8.0,-66.85456848144531
10.0,-228.6616973876953
10.0,-130.38961791992188
10.0,-99.6973876953125
10.0,-689.6912231445312
3.0,-377.02081298828125
9.0,-188.415283203125
10.0,-24.226362228393555
10.0,-398.7744140625
8.0,-66.53357696533203
8.0,-905.3162231445312
10.0,-224.25112915039062
10.0,-142.80239868164062
10.0,-113.79070281982422
10.0,-235.0767822265625
8.0,-131.96580505371094
5.0,-182.87042236328125
4.0,-170.96897888183594
5.0,-292.0511474609375
1.0,-99.56257629394531
2.0,-242.0540008544922
4.0,-636.6957397460938
7.0,-326.55194091796875
8.0,-2081.645751953125
4.0,-289.62158203125
10.0,-628.3948974609375
9.0,-30.634014129638672
8.0,-27.03203201293945
